meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.221884893,0.0477891677,0.239975669,0.214257908,0.250875912,0.0366180049,3.041839591,13.07360831,0.855783559,0.137412173,0.235888078,0.221884893,0.124419922,0.0218281037,0.242424242,0.402698864,0.015625,1.3203125,1.3046875,0.118562874,male
0.146479688,0.0718698426,0.166353614,0.0926092283,0.196651695,0.104042466,2.633711343,12.16731583,0.947230931,0.643325025,0.185904451,0.146479688,0.0947426475,0.0188902007,0.262295082,0.90625,0.0078125,3.765625,3.7578125,0.319623972,male
0.15039608,0.0742387714,0.130550964,0.105,0.21915978,0.11415978,2.17170937,9.327742629,0.948531597,0.631099605,0.117438017,0.15039608,0.115597788,0.0180586907,0.271186441,0.806295956,0.0234375,4.2890625,4.265625,0.1497558,male
0.140897429,0.0737192018,0.129846583,0.089818689,0.19818689,0.108368201,1.916410664,7.175045953,0.946764592,0.649325974,0.0171827057,0.140897429,0.0979793003,0.0235988201,0.219178082,0.158717105,0.0078125,0.4921875,0.484375,0.301971326,male
0.143251918,0.0706890007,0.152661123,0.0928482328,0.20024948,0.107401247,2.066931005,7.486753234,0.944217823,0.639475999,0.0975051975,0.143251918,0.118827792,0.0492307692,0.275862069,0.293945313,0.0078125,3.859375,3.8515625,0.093306288,male
0.142018091,0.071382893,0.139774557,0.0942351047,0.202898551,0.108663446,2.46217163,10.41143717,0.940601566,0.613984505,0.0171336554,0.142018091,0.10893172,0.0164609053,0.275862069,0.247944079,0.0078125,4.75,4.7421875,0.0709719934,male
0.145987971,0.073631192,0.145920191,0.0935556879,0.210125074,0.116569387,1.513061327,5.348317833,0.956193881,0.683322604,0.017176891,0.145987971,0.116721308,0.0158572844,0.266666667,0.117466518,0.0078125,0.6015625,0.59375,0.256864989,male
0.14000801,0.0722436788,0.128728121,0.0898483081,0.200770128,0.11092182,1.78669007,6.733727109,0.952816529,0.673342153,0.0919719953,0.14000801,0.118013237,0.0159521436,0.275862069,0.121504934,0.0078125,0.6484375,0.640625,0.288490854,male
0.138607883,0.0711989562,0.128557392,0.0920410898,0.196462707,0.104421617,2.630463506,12.24026264,0.94728992,0.654942129,0.0950424297,0.138607883,0.104231424,0.0157946693,0.266666667,0.371651786,0.0078125,3.96875,3.9609375,0.0992615018,male
0.143060223,0.071636636,0.164344926,0.0921772273,0.195292997,0.103115769,2.287803742,9.175746369,0.935944115,0.583080112,0.0967127203,0.143060223,0.0985022531,0.0168421053,0.262295082,0.479724702,0.0078125,4.8515625,4.84375,0.160528674,male
0.151400509,0.0758049432,0.1540069,0.096461311,0.215830458,0.119369147,1.394139144,5.701461595,0.964540333,0.729505064,0.0171118778,0.151400509,0.104354191,0.0302457467,0.275862069,0.652901786,0.0078125,4.171875,4.1640625,0.221388368,male
0.166702184,0.0720702757,0.186952527,0.110342011,0.230832057,0.120490046,3.449502493,39.03271604,0.935527309,0.539779137,0,0.166702184,0.114927321,0.025,0.275862069,0.444475446,0.0078125,2.046875,2.0390625,0.117088123,male
0.163451395,0.0740102876,0.195102356,0.105337968,0.222464272,0.117126304,5.228185007,81.21101329,0.930444487,0.536714563,0,0.163451395,0.108934973,0.0182232346,0.222222222,0.52578125,0.0078125,3.6328125,3.625,0.116946461,male
0.159683888,0.0727851938,0.177932655,0.101409554,0.216742365,0.115332811,12.52591613,345.2215043,0.952796544,0.655374086,0,0.159683888,0.12324008,0.03125,0.253968254,0.569711538,0.0078125,4.6328125,4.625,0.186655405,male
0.16678335,0.0717618831,0.186666667,0.102691293,0.221266491,0.118575198,5.63401434,95.03030341,0.942253472,0.58029169,0,0.16678335,0.108613476,0.016293279,0.246153846,0.383820565,0.0078125,3.421875,3.4140625,0.150061609,male
0.165367602,0.0749772096,0.190579268,0.105960366,0.226432927,0.120472561,12.13891846,328.1959818,0.946306329,0.620250272,0,0.165367602,0.118108982,0.03125,0.262295082,0.523026316,0.0078125,3.515625,3.5078125,0.186525612,male
0.167167998,0.0719873126,0.18870252,0.106461076,0.218819105,0.112358029,7.283484449,153.0576919,0.94534721,0.599840377,0,0.167167998,0.108212247,0.0205920206,0.258064516,0.560763889,0.0078125,5.4453125,5.4375,0.121942234,male
0.165822739,0.0769776738,0.18206278,0.107825112,0.230403587,0.122578475,8.389657793,181.1362434,0.962936681,0.710751698,0,0.165822739,0.129391732,0.0177580466,0.246153846,0.755580357,0.0078125,4.8359375,4.828125,0.27079288,male
0.169675292,0.0730168309,0.194775785,0.114103139,0.233071749,0.11896861,5.578929862,68.28894564,0.913464412,0.530060908,0,0.169675292,0.122059316,0.0433604336,0.246153846,0.213541667,0.0078125,0.5390625,0.53125,0.424509804,male
0.165044969,0.0761729106,0.1816081,0.106229899,0.225634306,0.119404407,9.609349033,205.8400121,0.942460758,0.621669653,0,0.165044969,0.102041517,0.0260586319,0.23880597,0.435444079,0.0078125,4.7265625,4.71875,0.0991307947,male
0.167060104,0.0732044007,0.191198347,0.107603306,0.223980716,0.11637741,8.69722979,203.8812346,0.948291568,0.61963021,0,0.167060104,0.116107582,0.0158415842,0.271186441,0.649414063,0.0078125,3.6015625,3.59375,0.217073171,male
0.169344454,0.0688440854,0.151482318,0.118404816,0.232806622,0.114401806,1.816953055,7.74139919,0.948781431,0.584807229,0.135048909,0.169344454,0.113350423,0.0206185567,0.225352113,0.447328629,0.078125,3.453125,3.375,0.142669753,male
0.161393393,0.0664911364,0.165620915,0.118496732,0.213202614,0.0947058824,1.328245182,4.741379125,0.960267611,0.66671474,0.175228758,0.161393393,0.115719958,0.0182232346,0.23880597,1.0003125,0.0625,6.0546875,5.9921875,0.20588402,male
0.176991992,0.0586811852,0.165128205,0.134201183,0.234990138,0.100788955,1.252888887,4.247630996,0.928120911,0.449682751,0.139171598,0.176991992,0.136280508,0.0175631175,0.23880597,0.168526786,0.0078125,0.3046875,0.296875,0.290789474,male
0.171409391,0.062124503,0.151873767,0.12122288,0.229191321,0.107968442,1.168743847,3.503150785,0.929481403,0.470956661,0.140276134,0.171409391,0.129018187,0.0161453078,0.271186441,0.448601974,0.0078125,5.421875,5.4140625,0.131907308,male
0.0757009859,0.0895986866,0.0293612965,0.00240228789,0.139065777,0.136663489,11.66990546,166.2604408,0.812498943,0.411128477,0.000800762631,0.0757009859,0.106944051,0.016194332,0.262295082,0.105872845,0.0078125,1.484375,1.4765625,0.119803477,male
0.0482540752,0.070167421,0.0157903098,0.00822875298,0.058268467,0.0500397141,3.28919944,12.90625061,0.830441038,0.300591895,0.0600476569,0.0482540752,0.100127496,0.0167189133,0.275862069,0.183363971,0.0078125,4.8828125,4.875,0.069911859,male
0.0596454867,0.0728365426,0.0269946809,0.00837765957,0.0759574468,0.0675797872,5.638914117,43.9541471,0.872789101,0.418733128,0.00130319149,0.0596454867,0.104004298,0.0157790927,0.266666667,0.246760671,0.0078125,5.0703125,5.0625,0.0874228395,male
0.0974639001,0.0937305832,0.0600571973,0.00880838894,0.159351764,0.150543375,10.81268101,148.8170307,0.878622238,0.533373241,0.0600571973,0.0974639001,0.0896821018,0.0162107396,0.275862069,0.292295259,0.0078125,5.0546875,5.046875,0.105926581,male
0.0621823119,0.0878894038,0.0109745763,0.00177966102,0.117457627,0.115677966,9.61220809,114.8035005,0.786650359,0.329569856,0.000889830508,0.0621823119,0.099776155,0.0171122995,0.258064516,0.0955528846,0.0078125,1.4140625,1.40625,0.105777778,male
0.0805712834,0.0919542828,0.0293644068,0.00533898305,0.148305085,0.142966102,6.824623798,58.0389033,0.84985313,0.438149432,0.000889830508,0.0805712834,0.092097775,0.0157480315,0.25,0.0309495192,0.0078125,0.328125,0.3203125,0.101463415,male
0.0793688664,0.0886501475,0.0409756098,0.00211942809,0.143650126,0.141530698,9.013217441,92.76669548,0.83421321,0.450204576,0.00141295206,0.0793688664,0.0957334132,0.016194332,0.25,0.232717803,0.0078125,6.3203125,6.3125,0.0655553837,male
0.0848065448,0.0900356048,0.0596678967,0.00335793358,0.148523985,0.145166052,9.784335379,110.7485947,0.846837169,0.488359145,0.000774907749,0.0848065448,0.0940707409,0.0162601626,0.25,0.233072917,0.0078125,3.203125,3.1953125,0.127982464,male
0.213732372,0.0577047388,0.242573267,0.141701215,0.257984274,0.116283059,2.113598278,7.890926985,0.859712348,0.0849343636,0.248977841,0.213732372,0.133667303,0.0283185841,0.253968254,0.818125,0.1328125,4.1640625,4.03125,0.22905131,male
0.199320526,0.0524992116,0.184210526,0.152323049,0.25814882,0.105825771,2.311425854,8.848103014,0.882883701,0.089739565,0.275299456,0.199320526,0.134526931,0.0157635468,0.205128205,1.1734375,0.0078125,5.34375,5.3359375,0.15609866,male
0.198693672,0.0466557601,0.199560278,0.162828875,0.243165995,0.0803371198,1.653871181,6.454288403,0.909938646,0.102731575,0.164880909,0.198693672,0.147039824,0.0559440559,0.25,0.818164062,0.0078125,5.5078125,5.5,0.168689738,male
0.201900172,0.0485608862,0.193804558,0.156925454,0.251232136,0.0943066821,1.064003992,3.522946605,0.915008943,0.105182709,0.154438007,0.201900172,0.149085989,0.018957346,0.253968254,0.971494932,0.1640625,5.546875,5.3828125,0.159401431,male
0.203616686,0.0534893721,0.191433927,0.156401125,0.258350515,0.101949391,1.943400425,7.361718054,0.890803705,0.0944551018,0.258481724,0.203616686,0.14223686,0.0301318267,0.25,1.185388514,0.0078125,5.4921875,5.484375,0.245057412,male
0.20963196,0.0493096829,0.215836112,0.168213435,0.255855169,0.0876417342,1.717957421,6.923457398,0.905173969,0.0963465763,0.277598857,0.20963196,0.141019807,0.0242057489,0.242424242,0.462357955,0.0078125,3.390625,3.3828125,0.0690451541,male
0.208580698,0.0417469944,0.213346476,0.183952686,0.232114342,0.048161656,2.102108155,7.815456898,0.890013557,0.0809634434,0.222040414,0.208580698,0.172846703,0.0199501247,0.262295082,0.555921053,0.21875,3.84375,3.625,0.0221674877,male
0.195322903,0.0576802922,0.19885626,0.157527048,0.242565688,0.0850386399,3.141471766,27.31026393,0.906540927,0.241944707,0,0.195322903,0.123181451,0.0166666667,0.271186441,0.241210938,0.0078125,0.578125,0.5703125,0.361187215,male
0.19320469,0.0568269111,0.196949153,0.145932203,0.237288136,0.0913559322,1.93774517,9.373750623,0.914532655,0.226079366,0,0.19320469,0.129796719,0.0449438202,0.235294118,0.407738095,0.0078125,2.90625,2.8984375,0.142722372,male
0.199662153,0.061042119,0.202367021,0.140744681,0.260079787,0.119335106,2.952942054,15.73290654,0.892991938,0.194141133,0,0.199662153,0.113574337,0.0346320346,0.266666667,0.253125,0.0078125,0.5390625,0.53125,0.304367201,male
0.196417513,0.0574975215,0.196041056,0.142463343,0.252492669,0.110029326,2.610695393,13.26162699,0.893887555,0.184080579,0,0.196417513,0.132980469,0.03125,0.246153846,0.249495968,0.0078125,0.5546875,0.546875,0.310714286,male
0.20639286,0.0531970499,0.205051628,0.188149325,0.250420969,0.0622716442,2.101238315,7.824207414,0.885104846,0.181529491,0,0.20639286,0.114972379,0.0279232112,0.25,0.251674107,0.0078125,0.4375,0.4296875,0.353535354,male
0.197425728,0.0548293393,0.196186845,0.156415634,0.241830315,0.0854146806,2.336614166,9.988686583,0.894156702,0.17896293,0,0.197425728,0.136302006,0.0438356164,0.271186441,0.283967391,0.0078125,0.578125,0.5703125,0.305728518,male
0.205080371,0.0569440913,0.205653595,0.159444444,0.259411765,0.0999673203,2.600530253,12.247008,0.888146901,0.1787776,0,0.205080371,0.116404726,0.0179573513,0.266666667,0.357291667,0.0078125,3.5859375,3.578125,0.107363349,male
0.16138577,0.0626197511,0.167879656,0.107507163,0.214212034,0.106704871,3.682161028,18.42016769,0.897276029,0.482137598,0.10730659,0.16138577,0.114009542,0.0427350427,0.27027027,0.551535866,0.0048828125,0.7421875,0.737304688,0.337748344,male
0.154383414,0.0612599327,0.162139037,0.100534759,0.202780749,0.102245989,3.503029366,17.23363183,0.896993323,0.468228342,0.100748663,0.154383414,0.103079486,0.0344827586,0.27027027,0.48781622,0.0048828125,0.776367188,0.771484375,0.322451699,male
0.152650891,0.0617811226,0.155018755,0.0991447862,0.202490623,0.103345836,2.686370167,10.96968771,0.913228734,0.507183416,0.101245311,0.152650891,0.0932897365,0.04784689,0.15625,0.44921875,0.078125,0.64453125,0.56640625,0.609913793,male
0.15660551,0.0602948393,0.166609775,0.102094647,0.206361521,0.104266874,3.437858707,17.62566676,0.898750555,0.466106095,0.10231187,0.15660551,0.101872414,0.0130208333,0.23255814,0.552423651,0.0927734375,0.7421875,0.649414063,0.215896885,male
0.157601085,0.0615232841,0.155398994,0.103867721,0.206930266,0.103062545,2.080085396,7.69651162,0.933424082,0.549759402,0.200086269,0.157601085,0.109530652,0.0142045455,0.243902439,1.152980639,0.458984375,3.969726563,3.510742188,0.361348434,male
0.15701328,0.0615560235,0.155118343,0.103343195,0.20647929,0.103136095,2.641513547,12.9421506,0.924993428,0.520469384,0.103136095,0.15701328,0.0989840863,0.0336700337,0.222222222,1.016438802,0.107421875,3.266601563,3.159179688,0.534775889,male
0.155076464,0.0607551094,0.146196549,0.103555889,0.204381095,0.100825206,2.569240712,12.00696859,0.933405768,0.542239113,0.0993548387,0.155076464,0.102147539,0.015625,0.277777778,1.064675071,0.0927734375,3.159179688,3.06640625,0.468789809,male
0.154977717,0.0614261663,0.145941921,0.103827252,0.206612063,0.10278481,2.932944153,13.25338349,0.920615754,0.527570745,0.103827252,0.154977717,0.105191975,0.0342465753,0.263157895,1.205124628,0.107421875,3.247070313,3.139648438,0.473907033,male
0.15321848,0.060856473,0.163137852,0.0989489718,0.200456969,0.101507997,4.147505771,23.80692794,0.895638538,0.480388647,0.200456969,0.15321848,0.0977494113,0.036101083,0.212765957,0.692894345,0.205078125,3.916015625,3.7109375,0.140789474,male
0.152132514,0.0617163217,0.155669349,0.0989319678,0.201141185,0.102209217,3.131853033,15.6447484,0.91575117,0.520397681,0.0966788588,0.152132514,0.0902853819,0.0465116279,0.113636364,0.52657278,0.078125,0.727539063,0.649414063,0.366272825,male
0.154433826,0.0614164733,0.166398764,0.0986707883,0.202102009,0.103431221,3.019967899,12.75884233,0.89721446,0.459831332,0.0995363215,0.154433826,0.0946727448,0.0142045455,0.103092784,0.524773849,0.205078125,0.708007813,0.502929688,0.306148867,male
0.156930643,0.0609379928,0.177814871,0.100273141,0.206069803,0.105796662,2.946360341,14.39496697,0.907679276,0.479164091,0.0958118361,0.156930643,0.0976386578,0.037037037,0.108695652,0.458519345,0.09765625,0.698242188,0.600585938,0.377597109,male
0.158180584,0.0613909983,0.1632287,0.104424514,0.208011958,0.103587444,3.80554781,22.43578782,0.901839654,0.479235893,0.102331839,0.158180584,0.10542532,0.0255754476,0.243902439,0.618489583,0.102539063,3.88671875,3.784179688,0.236487455,male
0.153900317,0.063619229,0.151245394,0.0986293294,0.203655122,0.105025792,2.588324158,11.01607587,0.926634994,0.537051055,0.198084009,0.153900317,0.102589866,0.0265251989,0.27027027,0.633480674,0.0927734375,2.875976563,2.783203125,0.185338346,male
0.153904875,0.0618818836,0.15780655,0.100441736,0.203229246,0.10278751,3.094404303,14.99862322,0.915279297,0.506675182,0.0983092155,0.153904875,0.105293312,0.0338983051,0.238095238,0.73187934,0.09765625,3.544921875,3.447265625,0.270102419,male
0.154345078,0.0618584703,0.15824274,0.100908414,0.205361132,0.104452718,2.791509441,13.05849199,0.920559292,0.524902077,0.103827252,0.154345078,0.100617265,0.0497512438,0.277777778,0.735762747,0.107421875,3.569335938,3.461914063,0.269393512,male
0.160862182,0.0604963882,0.179160839,0.105538462,0.209706294,0.104167832,3.780400913,20.56588341,0.884453203,0.424227915,0.103384615,0.160862182,0.109945814,0.1,0.277777778,0.366675967,0.107421875,0.649414063,0.541992188,0.543190249,male
0.158373857,0.0618271193,0.177914479,0.102295574,0.206901725,0.104606152,3.108912025,15.54736977,0.916286955,0.510424333,0.102925731,0.158373857,0.109042648,0.0198412698,0.256410256,0.455433239,0.078125,0.747070313,0.668945313,0.328832117,male
0.154637161,0.0606535729,0.164263804,0.100705521,0.202484663,0.101779141,3.455839059,16.28337965,0.895792434,0.471312252,0.197116564,0.154637161,0.102157537,0.0840336134,0.181818182,0.413876488,0.09765625,0.610351563,0.512695313,0.63358396,male
0.158008678,0.0615908391,0.177003922,0.101898039,0.208847059,0.10694902,2.524324064,9.489747659,0.906573921,0.477634277,0.103435294,0.158008678,0.103889887,0.05,0.243902439,0.544433594,0.102539063,0.7421875,0.639648438,0.328244275,male
0.158993749,0.0616189872,0.17784375,0.10390625,0.20846875,0.1045625,3.128039563,15.6191178,0.90823306,0.483817865,0.20715625,0.158993749,0.110349557,0.0111607143,0.27027027,0.415039063,0.09765625,0.756835938,0.659179688,0.384832451,male
0.166103114,0.0636186114,0.187313318,0.103679754,0.210377213,0.10669746,2.738827219,12.10329657,0.911916785,0.47335547,0.0961354888,0.166103114,0.0977679582,0.01953125,0.263157895,0.369140625,0.112304688,0.600585938,0.48828125,0.38,male
0.162390897,0.0616965435,0.184511162,0.103679754,0.210808314,0.10712856,2.682338274,10.66114508,0.906472888,0.470657879,0.104326405,0.162390897,0.105013553,0.0497512438,0.27027027,0.322779605,0.0048828125,0.610351563,0.60546875,0.420430108,male
0.164086018,0.0619089248,0.187246377,0.10647343,0.21352657,0.10705314,3.524594086,18.11645421,0.885641137,0.427439731,0.103574879,0.164086018,0.111861049,0.0515463918,0.27027027,0.321044922,0.107421875,0.6640625,0.556640625,0.481658692,male
0.158466257,0.0624914249,0.172224788,0.101308699,0.206497306,0.105188607,2.716861392,11.97158776,0.918321245,0.509724642,0.101308699,0.158466257,0.0911522773,0.01953125,0.196078431,0.472861842,0.01953125,0.703125,0.68359375,0.435714286,male
0.161176008,0.0608028967,0.183592157,0.102776471,0.207529412,0.104752941,2.751018054,11.13179287,0.900796125,0.446516824,0.200501961,0.161176008,0.101788259,0.01953125,0.204081633,0.327370384,0.0927734375,0.64453125,0.551757813,0.493889591,male
0.158300109,0.062437372,0.175270479,0.101267388,0.206646059,0.105378671,2.525393575,9.820359858,0.913988193,0.489085678,0.101916538,0.158300109,0.0885310871,0.0342465753,0.14084507,0.504985609,0.107421875,0.712890625,0.60546875,0.467204301,male
0.152752795,0.0623871025,0.142040816,0.104081633,0.207755102,0.103673469,3.574364068,17.66441614,0.898460224,0.494613001,0.103469388,0.152752795,0.0971813051,0.0350877193,0.114942529,0.609188988,0.0048828125,2.724609375,2.719726563,0.289547177,male
0.147733874,0.0650732327,0.128972243,0.0964141035,0.19891973,0.102505626,3.425146087,17.81920219,0.913546921,0.531077311,0.0928432108,0.147733874,0.100199952,0.01953125,0.204081633,0.628773082,0.0439453125,3.359375,3.315429688,0.219955817,male
0.145859237,0.066708023,0.12540135,0.0941035259,0.196819205,0.102715679,3.312672477,18.95662069,0.93425422,0.594270311,0.0920030008,0.145859237,0.108183381,0.0201612903,0.277777778,0.353422619,0.0732421875,0.747070313,0.673828125,0.389694042,male
0.149611775,0.0617814597,0.134631902,0.100276074,0.203558282,0.103282209,2.733428279,11.7899101,0.91829138,0.538131084,0.102208589,0.149611775,0.0995713741,0.0260416667,0.277777778,0.495990954,0.0048828125,3.4765625,3.471679688,0.187998125,male
0.1554347,0.0619335413,0.148014134,0.104282686,0.208169611,0.103886926,3.333764315,16.5224597,0.913725523,0.525020709,0.102897527,0.1554347,0.108236746,0.0166389351,0.222222222,1.054199219,0.112304688,3.955078125,3.842773438,0.351715375,male
0.159621374,0.0629861884,0.167067343,0.100970311,0.207617668,0.106647357,2.3800121,9.274993108,0.926852728,0.517627864,0.102795076,0.159621374,0.0937884131,0.0326797386,0.243902439,0.58547247,0.0048828125,3.959960938,3.955078125,0.179520697,male
0.158040154,0.0606396771,0.163174603,0.103703704,0.206772487,0.103068783,3.046155135,15.19776326,0.914716618,0.49301325,0.100952381,0.158040154,0.103934142,0.0340136054,0.166666667,0.646306818,0.0927734375,3.828125,3.735351563,0.25869281,male
0.16050064,0.0615830082,0.16834891,0.103146417,0.20847352,0.105327103,2.427078817,10.44412013,0.925987877,0.512158688,0.103146417,0.16050064,0.112261708,0.0320512821,0.277777778,0.987881747,0.0048828125,3.999023438,3.994140625,0.280183956,male
0.158272151,0.0608179539,0.147618375,0.107844523,0.212522968,0.104678445,3.027476764,13.16703376,0.90455946,0.482941005,0.107250883,0.158272151,0.112816706,0.0390625,0.277777778,1.016322545,0.112304688,3.999023438,3.88671875,0.352793379,male
0.155595181,0.060241076,0.163171671,0.102602002,0.204126251,0.101524249,2.279712315,8.308517254,0.923023938,0.526394941,0.0995842956,0.155595181,0.115249114,0.01953125,0.256410256,0.758231027,0.0927734375,3.959960938,3.8671875,0.325358852,male
0.150899012,0.0623829195,0.129451353,0.0997512802,0.203394294,0.103643014,2.689374134,12.28947073,0.921978447,0.510190345,0.0956547184,0.150899012,0.101953312,0.0515463918,0.204081633,0.809616815,0.09765625,3.940429688,3.842773438,0.350910631,male
0.151836487,0.0616707026,0.13715625,0.1015,0.2034375,0.1019375,3.045823483,14.06465909,0.906701868,0.480162406,0.10478125,0.151836487,0.100367618,0.01953125,0.25,0.975896662,0.107421875,3.959960938,3.852539063,0.284990042,male
0.155364484,0.0619814982,0.170960536,0.100491437,0.203693224,0.103201787,3.039982799,13.44051055,0.91267442,0.512342418,0.098615041,0.155364484,0.104481337,0.0485436893,0.256410256,0.471075149,0.0830078125,0.737304688,0.654296875,0.404643449,male
0.159510792,0.0610740412,0.165749614,0.104080371,0.208809892,0.104729521,3.362984876,15.74978972,0.900074603,0.464995169,0.104080371,0.159510792,0.108776633,0.0497512438,0.256410256,0.21530878,0.0048828125,0.610351563,0.60546875,0.273344652,male
0.154189575,0.0634800756,0.151512482,0.0984728341,0.20681351,0.108340675,3.302743548,19.04033138,0.913927548,0.496190117,0.0939500734,0.154189575,0.0978738235,0.0142045455,0.2,0.273204985,0.0048828125,0.668945313,0.6640625,0.387254902,male
0.156321176,0.0623622433,0.170212143,0.0999561083,0.206261887,0.106305779,2.754807128,11.72148395,0.912988544,0.498741822,0.206261887,0.156321176,0.0975718817,0.01953125,0.277777778,0.551757813,0.0146484375,2.96875,2.954101563,0.179155188,male
0.153381753,0.0709076255,0.155608919,0.0981360778,0.211640938,0.11350486,1.645451652,5.96805479,0.963071525,0.735317018,0.0934934248,0.153381753,0.0972198812,0.019253911,0.155339806,0.33140121,0.03125,0.6953125,0.6640625,0.363529412,male
0.146756905,0.073094928,0.146143617,0.0951329787,0.208510638,0.11337766,1.306315306,4.895319973,0.971513992,0.784796379,0.10481383,0.146756905,0.107671862,0.0170031881,0.2,0.3171875,0.0390625,0.6640625,0.625,0.381770833,male
0.162613804,0.0745522816,0.174403518,0.108213304,0.224892798,0.116679494,1.634295124,6.455037063,0.965021451,0.741819925,0.216272677,0.162613804,0.109029556,0.0164778579,0.271186441,0.314924569,0.0078125,0.890625,0.8828125,0.286929884,male
0.152234573,0.0745356258,0.145961071,0.1013382,0.21783455,0.11649635,1.136948325,4.63887123,0.975144171,0.804982405,0.134549878,0.152234573,0.111296787,0.019253911,0.222222222,0.706088362,0.0390625,4.1953125,4.15625,0.177039822,male
0.165155638,0.0716528346,0.157820928,0.116289105,0.231370011,0.115080906,1.252580972,4.576220811,0.965832797,0.738275601,0.133505933,0.165155638,0.120490662,0.0179171333,0.253968254,0.310677083,0.0078125,0.6796875,0.671875,0.385797342,male
0.167755663,0.0703381924,0.175250199,0.114535346,0.22929309,0.114757744,1.197003274,4.294734261,0.958008001,0.69390462,0.202382844,0.167755663,0.107117011,0.0188679245,0.2,0.69828869,0.0390625,4.109375,4.0703125,0.0949136276,male
0.155535432,0.0738152191,0.156010638,0.101462766,0.214654255,0.113191489,1.920195696,7.828551523,0.964332208,0.753935837,0.20106383,0.155535432,0.118677924,0.0450704225,0.23880597,0.398763021,0.0078125,1.171875,1.1640625,0.22147651,male
0.145720764,0.0960299301,0.144108352,0.0686832205,0.234913469,0.166230248,10.40530221,145.828428,0.894505525,0.46090306,0.000842738901,0.145720764,0.111859289,0.0162271805,0.219178082,0.197916667,0.0078125,0.6171875,0.609375,0.246548323,male
0.139583068,0.0784995575,0.127212073,0.0922954726,0.212835584,0.120540111,2.059344261,9.481439753,0.964500141,0.755739899,0.115202542,0.139583068,0.0960022496,0.0273504274,0.168421053,0.203683036,0.0234375,0.578125,0.5546875,0.295774648,male
0.14513266,0.0815187798,0.138612805,0.0909146341,0.222591463,0.131676829,1.130622002,4.765510339,0.974710312,0.787453401,0.114603659,0.14513266,0.115785087,0.0175631175,0.266666667,0.682291667,0.0078125,6.234375,6.2265625,0.155344446,male
0.119621592,0.0829239986,0.108351064,0.037606383,0.198271277,0.160664894,2.517481232,11.33701664,0.95516852,0.704673028,0.106117021,0.119621592,0.103755729,0.0166666667,0.266666667,0.689732143,0.0078125,6.8671875,6.859375,0.127742477,male
0.133157631,0.0775973262,0.112568004,0.0811987091,0.208999539,0.12780083,2.064999748,8.825455315,0.961065949,0.718137746,0.112051637,0.133157631,0.119184839,0.0212201592,0.262295082,0.348357372,0.0078125,4.796875,4.7890625,0.0439097336,male
0.126735084,0.0834925288,0.112815534,0.0552750809,0.211736785,0.156461704,2.368228275,9.96882746,0.958014935,0.722670692,0.00921251348,0.126735084,0.116695535,0.0166666667,0.271186441,0.640869141,0.0078125,6.4765625,6.46875,0.165417291,male
0.127124646,0.0811674599,0.114047919,0.0599075242,0.203614964,0.14370744,1.631706436,6.174573157,0.969126531,0.765033514,0.10086591,0.127124646,0.116054338,0.016276704,0.275862069,0.538335756,0.0078125,5.5,5.4921875,0.159779516,male
0.132854631,0.084407239,0.121992204,0.0619662191,0.212940667,0.150974448,1.658503756,6.382954498,0.96478106,0.737072448,0.00557817237,0.132854631,0.103768925,0.016563147,0.271186441,0.354352679,0.0078125,5.6171875,5.609375,0.0849980103,male
0.188716431,0.065911306,0.201846154,0.132,0.249538462,0.117538462,1.742577224,7.123776402,0.931429883,0.522559672,0.265538462,0.188716431,0.121784101,0.0229555237,0.235294118,0.4575,0.125,3.6015625,3.4765625,0.126123596,male
0.181494959,0.0729247033,0.197989601,0.129081456,0.245060659,0.115979203,1.017152623,3.094698982,0.94086529,0.607602176,0.245060659,0.181494959,0.120164608,0.0401002506,0.216216216,0.598144531,0.0390625,3.6328125,3.59375,0.171449275,male
0.192275378,0.0608178194,0.219130435,0.130951821,0.242491187,0.111539365,1.891999267,6.68000856,0.915249308,0.461750894,0.244465335,0.192275378,0.11454387,0.0166147456,0.210526316,0.518682065,0.03125,4.1640625,4.1328125,0.11849115,male
0.203082756,0.0588759845,0.232857143,0.134285714,0.247142857,0.112857143,2.858921079,12.34421404,0.852593941,0.320576573,0.246428571,0.203082756,0.108870604,0.0234260615,0.155339806,0.4375,0.21875,0.734375,0.515625,0.296296296,male
0.166857556,0.0768286719,0.202061856,0.11209622,0.228522337,0.116426117,1.971154409,7.121826435,0.937182435,0.624362775,0.216013746,0.166857556,0.0952455288,0.016563147,0.142857143,0.310546875,0.15625,0.734375,0.578125,0.3,male
0.187391061,0.0596586323,0.202846054,0.125692109,0.235808538,0.110116429,1.722605903,6.693798712,0.923242038,0.464030971,0.232548512,0.187391061,0.098694157,0.027972028,0.14159292,0.324404762,0.1640625,0.59375,0.4296875,0.324545455,male
0.1940882,0.0613791177,0.216465863,0.127630522,0.246827309,0.119196787,1.490315282,4.321144834,0.889230493,0.364435238,0.249638554,0.1940882,0.109249551,0.0367816092,0.231884058,0.495793269,0.1171875,2.1640625,2.046875,0.192748092,male
